Time	EMG	Muscle Force
17.006	-0.0266315	0.248377
17.007	-0.0703336	0.248377
17.008	-0.0592957	0.248007
17.009	0.00797674	0.248007
17.01	0.0840976	0.248007
17.011	0.0914322	0.248007
17.012	0.0478317	0.248007
17.013	-0.0121223	0.248007
17.014	-0.0749476	0.248007
17.015	-0.029938	0.248007
17.016	-0.0167421	0.248007
17.017	-0.0595919	0.248007
17.018	-0.0381536	0.248007
17.019	0.0361427	0.248007
17.02	0.100775	0.248007
17.021	0.0975824	0.248007
17.022	-0.0146953	0.248377
17.023	-0.0738331	0.248007
17.024	-0.0479278	0.248007
17.025	0.0547558	0.248007
17.026	-0.0418364	0.248007
17.027	-0.0620923	0.248007
17.028	0.0126959	0.248007
17.029	0.0102028	0.248007
17.03	-0.000725164	0.248007
17.031	0.0500004	0.248007
17.032	0.0849623	0.248007
17.033	0.0243195	0.248007
17.034	-0.0576366	0.248007
17.035	-0.0702824	0.248007
17.036	-0.0286345	0.248007
17.037	-0.0197885	0.248007
17.038	-0.0153566	0.248007
17.039	0.0435731	0.248007
17.04	0.0503828	0.248007
17.041	0.0506437	0.248007
17.042	0.0133524	0.248007
17.043	-0.0304424	0.248007
17.044	-0.09173	0.248007
17.045	-0.0864702	0.248007
17.046	0.0456347	0.248007
17.047	0.121395	0.248007
17.048	0.116611	0.248007
17.049	0.0187929	0.248007
17.05	-0.184504	0.248007
17.051	-0.194426	0.248007
17.052	-0.00389331	0.248007
17.053	0.172859	0.248007
17.054	0.142267	0.248007
17.055	0.039505	0.248007
17.056	-0.0420711	0.248007
17.057	-0.0833703	0.248007
17.058	-0.0840623	0.248007
17.059	-0.0032494	0.248007
17.06	0.024537	0.248007
17.061	0.0178607	0.248007
17.062	0.0199231	0.248007
17.063	0.0274048	0.248007
17.064	0.0377855	0.248007
17.065	-0.00830385	0.248007
17.066	-0.0205317	0.248007
17.067	-0.0415624	0.248007
17.068	-0.051339	0.248007
17.069	0.00818499	0.248007
17.07	0.03339	0.248007
17.071	0.0191025	0.248007
17.072	0.00803266	0.248007
17.073	0.0147755	0.248007
17.074	0.0377513	0.248007
17.075	0.0368374	0.248007
17.076	-0.019179	0.248377
17.077	-0.112053	0.248007
17.078	-0.0939449	0.248007
17.079	-0.0138821	0.248007
17.08	0.0297881	0.248007
17.081	0.0955594	0.248377
17.082	0.15089	0.248007
17.083	0.0883057	0.248377
17.084	-0.0677874	0.248377
17.085	-0.176088	0.248007
17.086	-0.110039	0.248377
17.087	-0.0242248	0.248007
17.088	0.0533405	0.248007
17.089	0.0982994	0.248007
17.09	0.0153668	0.248007
17.091	0.0420189	0.248007
17.092	0.0748782	0.248377
17.093	-0.0250927	0.248007
17.094	-0.0765582	0.248007
17.095	-0.103987	0.248007
17.096	-0.0523061	0.248007
17.097	0.0521353	0.248377
17.098	0.0971311	0.248007
17.099	0.0670496	0.248007
17.1	0.019047	0.248007
17.101	-0.101005	0.248377
17.102	-0.0840594	0.248377
17.103	0.0236499	0.248007
17.104	0.066366	0.248377
17.105	0.039636	0.248377
17.106	-0.0554795	0.248377
17.107	-0.0690825	0.248377
17.108	0.0494754	0.248377
17.109	0.113731	0.248377
17.11	0.0598172	0.248377
17.111	-0.0921327	0.248377
17.112	-0.129447	0.248377
17.113	-0.102011	0.248377
17.114	0.020136	0.248377
17.115	0.125633	0.248377
17.116	0.151897	0.248377
17.117	0.0330122	0.248377
17.118	-0.0495781	0.248377
17.119	-0.0663319	0.248377
17.12	-0.108607	0.248377
17.121	-0.0496993	0.248377
17.122	0.0377553	0.248377
17.123	0.0623052	0.248377
17.124	0.0255876	0.248377
17.125	-0.00365584	0.248377
17.126	0.0295679	0.248377
17.127	0.0444307	0.248377
17.128	0.0194754	0.248377
17.129	-0.00199081	0.248377
17.13	-0.127586	0.248377
17.131	-0.151268	0.248377
17.132	0.0447577	0.248377
17.133	0.125251	0.248377
17.134	0.0537097	0.248377
17.135	0.060236	0.248377
17.136	0.0161949	0.248377
17.137	-0.0794442	0.248377
17.138	-0.07365	0.248377
17.139	-0.00534661	0.248377
17.14	0.00381798	0.248377
17.141	0.0039545	0.248377
17.142	0.0153282	0.248377
17.143	0.0291016	0.248377
17.144	0.016979	0.248377
17.145	-0.00248339	0.248377
17.146	-0.0203514	0.248377
17.147	-0.00295094	0.248007
17.148	0.00919435	0.248377
17.149	-0.017322	0.248007
17.15	0.000192368	0.248377
17.151	0.00391896	0.248377
17.152	-0.01538	0.248007
17.153	-0.000408122	0.248007
17.154	0.0266361	0.248007
17.155	0.0253572	0.248007
17.156	-0.0422717	0.248007
17.157	-0.0254074	0.248007
17.158	0.0185019	0.248377
17.159	0.0352901	0.248007
17.16	0.00721291	0.248007
17.161	-0.0275495	0.248007
17.162	-0.0104858	0.248007
17.163	0.0105536	0.248007
17.164	0.0319669	0.248007
17.165	0.0160268	0.248007
17.166	-0.0357479	0.248007
17.167	-0.0846221	0.248007
17.168	-0.0331067	0.248007
17.169	0.0705202	0.248007
17.17	0.100165	0.248007
17.171	0.0671214	0.248007
17.172	-0.0409744	0.248007
17.173	-0.11581	0.248007
17.174	-0.0454148	0.248007
17.175	0.00296445	0.248007
17.176	0.0338491	0.248007
17.177	0.0340217	0.248007
17.178	0.0195106	0.248007
17.179	0.0338196	0.248007
17.18	0.0157146	0.248007
17.181	-0.0519238	0.248007
17.182	-0.01413	0.248007
17.183	-0.0110569	0.248007
17.184	-0.0689408	0.248007
17.185	-0.00533721	0.248007
17.186	0.0734246	0.248007
17.187	0.0693632	0.248007
17.188	0.0249963	0.248377
17.189	-0.0147487	0.248377
17.19	-0.0826281	0.248377
17.191	-0.0694164	0.248377
17.192	-0.000697681	0.248377
17.193	0.0877398	0.248377
17.194	0.0478242	0.248377
17.195	-0.0458723	0.248377
17.196	-0.00176606	0.248377
17.197	0.0322648	0.248377
17.198	0.00570827	0.248377
17.199	-0.0423518	0.248377
17.2	-0.126565	0.248377
17.201	-0.0202031	0.248377
17.202	0.147632	0.248377
17.203	0.106257	0.248377
17.204	0.0269784	0.248377
17.205	-0.0614997	0.248377
17.206	-0.0790478	0.248377
17.207	-0.0572156	0.248377
17.208	-0.0301092	0.248377
17.209	0.0296399	0.248377
17.21	0.0241971	0.248377
17.211	0.00405483	0.248377
17.212	0.0215554	0.248377
17.213	0.0591035	0.248007
17.214	0.100571	0.248377
17.215	0.0834369	0.248377
17.216	-0.121606	0.248377
17.217	-0.263466	0.248377
17.218	-0.18252	0.248377
17.219	0.0635488	0.248377
17.22	0.272369	0.248377
17.221	0.250566	0.248377
17.222	0.0381829	0.248377
17.223	-0.152972	0.248377
17.224	-0.207352	0.248377
17.225	-0.0565054	0.248377
17.226	0.027693	0.248377
17.227	0.0440466	0.248377
17.228	0.0554617	0.248377
17.229	0.0535617	0.248377
17.23	0.0226587	0.248377
17.231	-0.0487907	0.248007
17.232	-0.0629739	0.248007
17.233	0.03343	0.248377
17.234	0.050256	0.248377
17.235	-0.0581487	0.248377
17.236	-0.0259731	0.248377
17.237	0.0758575	0.248007
17.238	0.00685671	0.248377
17.239	-0.0380405	0.248377
17.24	-0.0211551	0.248377
17.241	-0.0439916	0.248007
17.242	-0.0381656	0.248377
17.243	0.0902951	0.248377
17.244	0.108152	0.248007
17.245	0.0160037	0.248007
17.246	-0.061743	0.248377
17.247	-0.0864204	0.248377
17.248	-0.0247043	0.248377
17.249	0.00517575	0.248377
17.25	0.00510558	0.248007
17.251	0.00540994	0.248007
17.252	0.0324032	0.248007
17.253	0.0558136	0.248007
17.254	0.0303575	0.248007
17.255	-0.0173462	0.248007
17.256	-0.0304087	0.248007
17.257	-0.0627295	0.248007
17.258	-0.0993183	0.248007
17.259	0.0560547	0.248007
17.26	0.152177	0.248007
17.261	0.0177242	0.248007
17.262	-0.0987258	0.248007
17.263	-0.0432675	0.248007
17.264	0.0171653	0.248007
17.265	0.037122	0.248007
17.266	0.0150352	0.248007
17.267	-0.00993518	0.248007
17.268	-0.0362923	0.248007
17.269	-0.00508775	0.248007
17.27	0.063705	0.248007
17.271	0.0430115	0.248007
17.272	-0.0588617	0.248007
17.273	-0.0750597	0.248007
17.274	0.000165227	0.248007
17.275	0.0285288	0.248007
17.276	0.0158754	0.248007
17.277	0.0118707	0.248007
17.278	0.0318598	0.248007
17.279	0.0410488	0.248007
17.28	-0.0194266	0.248007
17.281	-0.0865046	0.248377
17.282	-0.00838509	0.248007
17.283	0.049586	0.248007
17.284	0.00268135	0.248007
17.285	-0.0474831	0.248377
17.286	0.00319032	0.248007
17.287	0.0399803	0.248007
17.288	0.0736969	0.248007
17.289	0.00226315	0.248377
17.29	-0.112734	0.248377
17.291	-0.0913384	0.248007
17.292	0.0214848	0.248377
17.293	0.125998	0.248377
17.294	0.0950136	0.248377
17.295	0.0279699	0.248377
17.296	-0.0500613	0.248377
17.297	-0.174125	0.248377
17.298	-0.0899188	0.248377
17.299	0.0727454	0.248377
17.3	0.0858506	0.248377
17.301	0.0329268	0.248377
17.302	-0.01795	0.248377
17.303	0.0236747	0.248377
17.304	0.0469201	0.248377
17.305	-0.00741843	0.248377
17.306	-0.0293912	0.248377
17.307	-0.0577357	0.248377
17.308	-0.0047043	0.248377
17.309	-0.0594146	0.248377
17.31	-0.0439487	0.248377
17.311	0.0643217	0.248377
17.312	0.0917284	0.248377
17.313	0.0573923	0.248377
17.314	0.0050585	0.248377
17.315	-0.0566741	0.248377
17.316	-0.0364391	0.248377
17.317	-0.0119574	0.248377
17.318	-0.0317372	0.248377
17.319	-0.0377625	0.248377
17.32	0.0315406	0.248377
17.321	0.0815964	0.248377
17.322	0.0494482	0.248377
17.323	-0.00811927	0.248377
17.324	-0.108899	0.248377
17.325	-0.110668	0.248377
17.326	0.0577313	0.248377
17.327	0.180244	0.248377
17.328	0.070464	0.248377
17.329	-0.0903135	0.248377
17.33	-0.080415	0.248377
17.331	-0.0311561	0.248377
17.332	-0.0890264	0.248377
17.333	0.0132354	0.248377
17.334	0.116799	0.248377
17.335	0.0634903	0.248377
17.336	-0.00083714	0.248377
17.337	-0.00760492	0.248377
17.338	-0.00892567	0.248377
17.339	-0.0540133	0.248377
17.34	-0.0319092	0.248377
17.341	-0.00920531	0.248377
17.342	0.0132037	0.248377
17.343	0.0770023	0.248377
17.344	-0.00271098	0.248377
17.345	-0.0939447	0.248377
17.346	-0.0128389	0.248377
17.347	0.0927986	0.248377
17.348	0.0855018	0.248377
17.349	-0.0236003	0.248377
17.35	-0.119027	0.248377
17.351	-0.116163	0.248377
17.352	0.00369787	0.248377
17.353	0.1504	0.248377
17.354	0.175689	0.248377
17.355	0.0170446	0.248377
17.356	-0.171752	0.248377
17.357	-0.150712	0.248377
17.358	-0.0678685	0.248377
17.359	0.0470863	0.248377
17.36	0.180765	0.248377
17.361	0.0832642	0.248007
17.362	-0.0464173	0.248377
17.363	-0.0378848	0.248377
17.364	-0.0156428	0.248377
17.365	-0.0304149	0.248377
17.366	-0.00182385	0.248377
17.367	0.00685896	0.248377
17.368	-0.0110928	0.248377
17.369	-0.0412546	0.248377
17.37	-0.00284168	0.248377
17.371	0.050396	0.248007
17.372	0.0284836	0.248007
17.373	-0.0179636	0.248007
17.374	0.0584167	0.248007
17.375	0.0409866	0.248007
17.376	-0.047641	0.248377
17.377	-0.0306777	0.248377
17.378	-0.0459855	0.248377
17.379	-0.0894076	0.248377
17.38	-0.0188353	0.248377
17.381	0.0559625	0.248377
17.382	0.084578	0.248377
17.383	0.10629	0.248377
17.384	0.0598386	0.248377
17.385	-0.0580284	0.248377
17.386	-0.134028	0.248377
17.387	-0.0818084	0.248377
17.388	-0.0102849	0.248377
17.389	0.0613379	0.248377
17.39	0.00850976	0.248377
17.391	-0.0120581	0.248377
17.392	0.0915095	0.248377
17.393	0.0850964	0.248377
17.394	-0.0113217	0.248377
17.395	-0.0634837	0.248377
17.396	-0.0872868	0.248377
17.397	-0.0643862	0.248377
17.398	0.0222532	0.248377
17.399	0.0445515	0.248377
17.4	0.0444227	0.248377
17.401	0.00539995	0.248377
17.402	-0.00622885	0.248377
17.403	0.0497273	0.248377
17.404	0.0278819	0.248377
17.405	-0.0864738	0.248377
17.406	-0.0702628	0.248377
17.407	0.00657331	0.248377
17.408	0.0322391	0.248377
17.409	0.0463732	0.248377
17.41	0.0375249	0.248377
17.411	-0.00953778	0.248377
17.412	-0.0260313	0.248377
17.413	-0.0313547	0.248377
17.414	-0.0544829	0.248377
17.415	-0.0300294	0.248377
17.416	0.0750801	0.248377
17.417	0.112023	0.248377
17.418	-0.0210109	0.248377
17.419	-0.0510606	0.248377
17.42	0.000104256	0.248377
17.421	-0.00707314	0.248377
17.422	-0.0580387	0.248377
17.423	-0.00773574	0.248377
17.424	-0.00221438	0.248377
17.425	0.00902052	0.248007
17.426	0.0623579	0.248377
17.427	0.0474148	0.248377
17.428	0.0245478	0.248377
17.429	-0.0065069	0.248377
17.43	-0.0741962	0.248377
17.431	-0.0743475	0.248377
17.432	-0.0434699	0.248377
17.433	0.0120456	0.248007
17.434	0.139299	0.248377
17.435	0.0921579	0.248377
17.436	-0.0628964	0.248007
17.437	-0.074246	0.248007
17.438	-0.0389909	0.248007
17.439	-0.0119188	0.248007
17.44	0.00950032	0.248007
17.441	0.0481428	0.248007
17.442	0.0615298	0.248007
17.443	0.0163845	0.248377
17.444	-0.0301396	0.248007
17.445	-0.0915549	0.248007
17.446	-0.0397399	0.248007
17.447	0.0523436	0.248007
17.448	0.0675414	0.248007
17.449	0.0164473	0.248007
17.45	-0.0416455	0.248007
17.451	-0.0620169	0.248007
17.452	0.0394323	0.248007
17.453	0.066268	0.248007
17.454	-0.00471348	0.248007
17.455	-0.0430432	0.248007
17.456	-0.0882565	0.248007
17.457	-0.00726959	0.248007
17.458	0.114017	0.248007
17.459	0.0646361	0.248007
17.46	-0.0205691	0.248007
17.461	-0.103107	0.248007
17.462	-0.0425867	0.248007
17.463	0.0522197	0.248007
17.464	0.0573728	0.248007
17.465	0.0248454	0.248377
17.466	-0.0439725	0.248007
17.467	-0.0876761	0.248007
17.468	-0.000170443	0.248007
17.469	0.0949112	0.248377
17.47	0.0702196	0.248377
17.471	-0.0438669	0.248007
17.472	-0.0877387	0.248007
17.473	-0.0424001	0.248377
17.474	0.00300399	0.248007
17.475	0.0950076	0.248007
17.476	0.0869367	0.248007
17.477	-0.0153958	0.248007
17.478	-0.0676423	0.248007
17.479	-0.0733539	0.248377
17.48	-0.0168259	0.248007
17.481	0.0515748	0.248377
17.482	-0.0194367	0.248377
17.483	-0.000174647	0.248007
17.484	0.0566138	0.248007
17.485	0.0542153	0.248007
17.486	0.0176899	0.248007
17.487	-0.0311093	0.248007
17.488	-0.095198	0.248007
17.489	-0.0574477	0.248007
17.49	0.049388	0.248007
17.491	0.0533364	0.248007
17.492	-0.017271	0.248007
17.493	-0.0187377	0.248007
17.494	0.063162	0.248007
17.495	0.0251198	0.248007
17.496	-0.0556136	0.248007
17.497	-0.0151776	0.248007
17.498	0.00578016	0.248007
17.499	0.00684246	0.248007
17.5	-0.0125269	0.248007
17.501	-0.000496796	0.248007
17.502	-0.00678555	0.248007
17.503	-0.0220831	0.248007
17.504	0.0255274	0.248007
17.505	0.0705256	0.248007
17.506	0.0135864	0.248007
17.507	-0.0699527	0.248007
17.508	-0.0706195	0.248007
17.509	0.00862472	0.248007
17.51	0.0347275	0.248007
17.511	0.0496329	0.248007
17.512	0.0343778	0.248007
17.513	-0.00341741	0.248007
17.514	-0.0448907	0.248007
17.515	-0.0343846	0.248007
17.516	0.0125041	0.248007
17.517	-0.0505428	0.248007
17.518	-0.039416	0.248007
17.519	0.0921683	0.248007
17.52	0.111628	0.248007
17.521	0.0552525	0.248007
17.522	-0.0664759	0.248007
17.523	-0.202904	0.248007
17.524	-0.059905	0.248007
17.525	0.115305	0.248007
17.526	0.0957561	0.248007
17.527	0.0294291	0.248007
17.528	-0.00013862	0.248007
17.529	-0.0416701	0.248007
17.53	-0.0469119	0.248007
17.531	0.012455	0.248007
17.532	0.0260021	0.248007
17.533	0.00322114	0.248007
17.534	-0.0217119	0.248007
17.535	-0.038112	0.248007
17.536	-0.0322405	0.248007
17.537	-0.0177256	0.248007
17.538	0.0538524	0.248007
17.539	0.0913045	0.248007
17.54	0.102267	0.248007
17.541	0.0384988	0.248007
17.542	-0.102697	0.248007
17.543	-0.201718	0.248007
17.544	-0.129507	0.248007
17.545	0.0476743	0.248007
17.546	0.128358	0.248007
17.547	0.153504	0.248007
17.548	0.0659513	0.248007
17.549	-0.0358769	0.248007
17.55	-0.0623092	0.248007
17.551	-0.0827793	0.248007
17.552	-0.0260863	0.248007
17.553	0.0137232	0.248007
17.554	-0.0153273	0.248007
17.555	-0.0126743	0.248007
17.556	0.0262452	0.248007
17.557	0.0201961	0.248007
17.558	0.0487214	0.248007
17.559	0.0648689	0.248007
17.56	0.00677712	0.248007
17.561	-0.0649372	0.248007
17.562	-0.0849345	0.248007
17.563	-0.0541608	0.248007
17.564	0.050844	0.248377
17.565	0.081859	0.248377
17.566	-0.0283265	0.248007
17.567	-0.102057	0.248377
17.568	0.058849	0.248377
17.569	0.177603	0.248377
17.57	0.0393199	0.248007
17.571	-0.139007	0.248377
17.572	-0.127204	0.248377
17.573	-0.0733153	0.248007
17.574	0.0555935	0.248377
17.575	0.0952578	0.248377
17.576	0.0889346	0.248377
17.577	0.00958062	0.248377
17.578	-0.0105484	0.248377
17.579	-0.0448185	0.248377
17.58	-0.0655214	0.248377
17.581	-0.0380555	0.248007
17.582	0.0232423	0.248377
17.583	0.0281453	0.248377
17.584	-0.0192074	0.248377
17.585	0.0145704	0.248377
17.586	0.0830497	0.248377
17.587	0.0586708	0.248377
17.588	-0.0157526	0.248377
17.589	-0.0730007	0.248377
17.59	-0.103447	0.248377
17.591	-0.0883777	0.248377
17.592	0.0176277	0.248007
17.593	0.127823	0.248377
17.594	0.0541589	0.248377
17.595	0.0209735	0.248377
17.596	0.113979	0.248377
17.597	0.106635	0.248377
17.598	-0.182068	0.248377
17.599	-0.36223	0.248007
17.6	-0.120763	0.248377
17.601	0.198364	0.248377
17.602	0.284954	0.248377
17.603	0.171834	0.248007
17.604	-0.0573145	0.248007
17.605	-0.153653	0.248377
17.606	-0.120225	0.248377
17.607	-0.0330348	0.248377
17.608	-0.0130146	0.248377
17.609	0.0187706	0.248007
17.61	0.0895425	0.248007
17.611	0.0460779	0.248007
17.612	0.0804263	0.248007
17.613	-0.00741807	0.248007
17.614	-0.115555	0.248007
17.615	-0.0825314	0.248007
17.616	0.0110004	0.248007
17.617	-0.00349263	0.248007
17.618	0.0143758	0.248007
17.619	0.0591689	0.248007
17.62	0.0881506	0.248377
17.621	0.033926	0.248007
17.622	-0.0485685	0.248007
17.623	-0.0856597	0.248007
17.624	-0.067161	0.248007
17.625	-0.0118915	0.248007
17.626	0.067966	0.248007
17.627	0.0551638	0.248007
17.628	0.0010586	0.248007
17.629	-0.0384666	0.248007
17.63	-0.0133219	0.248007
17.631	0.0247758	0.248007
17.632	0.0354595	0.248007
17.633	-0.00611036	0.248007
17.634	-0.0354127	0.248007
17.635	-0.027524	0.248007
17.636	0.00414863	0.248007
17.637	0.041506	0.248007
17.638	-0.00570748	0.248007
17.639	-0.0540209	0.248007
17.64	-0.016487	0.248007
17.641	0.0125393	0.248007
17.642	0.0551197	0.248007
17.643	0.0861304	0.248007
17.644	0.0124552	0.248007
17.645	-0.0845095	0.248007
17.646	-0.0716946	0.248007
17.647	-0.0360078	0.248007
17.648	0.0265039	0.248007
17.649	0.0449693	0.248007
17.65	0.00569129	0.248007
17.651	-0.0435865	0.248007
17.652	0.0674225	0.248007
17.653	0.114306	0.248007
17.654	-0.002453	0.248007
17.655	-0.0964358	0.248007
17.656	-0.0954047	0.248007
17.657	-0.0936307	0.248007
17.658	-0.0412801	0.248007
17.659	0.146798	0.248007
17.66	0.193491	0.248007
17.661	0.0383247	0.248007
17.662	-0.0585064	0.248007
17.663	-0.105179	0.248007
17.664	-0.0928945	0.248007
17.665	-0.0553196	0.248007
17.666	0.0132159	0.248007
17.667	0.0251553	0.248007
17.668	0.0506562	0.248007
17.669	0.192648	0.248007
17.67	0.140946	0.248007
17.671	-0.118926	0.248007
17.672	-0.266396	0.248007
17.673	-0.177675	0.248007
17.674	0.0498239	0.248007
17.675	0.0539791	0.248007
17.676	0.220297	0.248007
17.677	0.218334	0.248377
17.678	0.0251092	0.248007
17.679	-0.165457	0.248007
17.68	-0.287291	0.248007
17.681	-0.114035	0.248377
17.682	0.122948	0.248377
17.683	0.142061	0.248377
17.684	0.0834614	0.248377
17.685	-0.0164779	0.248007
17.686	-0.0147187	0.248377
17.687	0.00323767	0.248377
17.688	-0.0120602	0.248377
17.689	-0.027461	0.248377
17.69	-0.0395328	0.248377
17.691	-0.039523	0.248377
17.692	0.00377027	0.248377
17.693	0.0412522	0.248377
17.694	0.0708562	0.248377
17.695	0.0312316	0.248377
17.696	-0.048374	0.248377
17.697	-0.047688	0.248377
17.698	-0.00520852	0.248377
17.699	0.016372	0.248377
17.7	0.00512075	0.248377
17.701	0.000352583	0.248377
17.702	-0.0104262	0.248377
17.703	0.00983949	0.248377
17.704	0.0139536	0.248377
17.705	0.0239049	0.248377
17.706	-0.0135829	0.248377
17.707	-0.00977063	0.248377
17.708	-0.0520908	0.248377
17.709	-0.0267574	0.248377
17.71	0.04405	0.248377
17.711	0.00776157	0.248377
17.712	0.0193986	0.248377
17.713	0.0897355	0.248007
17.714	-0.0137967	0.248377
17.715	-0.0945153	0.248377
17.716	-0.0358687	0.248377
17.717	0.0144874	0.248377
17.718	-0.0224893	0.248377
17.719	-0.0100465	0.248377
17.72	0.0550364	0.248377
17.721	0.0735855	0.248377
17.722	0.0208181	0.248377
17.723	-0.0453347	0.248377
17.724	-0.0363366	0.248377
17.725	-0.011679	0.248377
17.726	-0.0215947	0.248377
17.727	-0.0170547	0.248377
17.728	0.0345664	0.248377
17.729	0.0318196	0.248007
17.73	0.00324989	0.248007
17.731	-0.0260929	0.248377
17.732	0.00197829	0.248377
17.733	0.0379823	0.248377
17.734	-0.000196074	0.248377
17.735	-0.0551661	0.248377
17.736	-0.0129795	0.248377
17.737	0.0440945	0.248377
17.738	0.00430533	0.248377
17.739	-0.00201447	0.248377
17.74	-0.0151445	0.248007
17.741	-0.0408194	0.248377
17.742	0.00650959	0.248377
17.743	0.0544199	0.248377
17.744	0.053285	0.248377
17.745	-0.0370829	0.248007
17.746	-0.0933093	0.248007
17.747	-0.0522893	0.248007
17.748	0.0503798	0.248007
17.749	0.194138	0.248007
17.75	0.147872	0.248007
17.751	-0.187288	0.248377
17.752	-0.36682	0.248007
17.753	-0.0527316	0.248377
17.754	0.223698	0.248377
17.755	0.240155	0.248007
17.756	0.0768022	0.248007
17.757	-0.0888532	0.248377
17.758	-0.0987533	0.248007
17.759	-0.0771128	0.248007
17.76	-0.0113371	0.248377
17.761	0.0293713	0.248007
17.762	-0.00671026	0.248007
17.763	-0.00254646	0.248007
17.764	0.00870258	0.248007
17.765	0.0136157	0.248007
17.766	0.0619719	0.248007
17.767	0.0580009	0.248007
17.768	-0.0455753	0.248377
17.769	-0.0600925	0.248007
17.77	0.000252347	0.248007
17.771	0.00483644	0.248007
17.772	-0.0229855	0.248007
17.773	-0.0396147	0.248007
17.774	-0.00618257	0.248007
17.775	0.0309618	0.248007
17.776	0.0613072	0.248007
17.777	0.0656471	0.248007
17.778	0.0106714	0.248007
17.779	-0.0651696	0.248007
17.78	-0.077359	0.248007
17.781	-0.0133777	0.248007
17.782	0.0335848	0.248007
17.783	0.0182664	0.248007
17.784	-0.00504613	0.248007
17.785	-0.0109434	0.248007
17.786	0.0177934	0.248007
17.787	0.0235532	0.248007
17.788	0.024175	0.248007
17.789	-0.00764949	0.248007
17.79	-0.0328585	0.248007
17.791	-0.0248958	0.248007
17.792	-0.00926186	0.248007
17.793	0.0158652	0.248007
17.794	0.049887	0.248007
17.795	-0.0128827	0.248007
17.796	-0.0547459	0.248007
17.797	0.00903265	0.248007
17.798	0.032109	0.248007
17.799	-0.014644	0.248007
17.8	0.0202977	0.248007
17.801	0.0277392	0.248007
17.802	-0.0530032	0.248007
17.803	-0.0123133	0.248007
17.804	0.0118908	0.248007
17.805	0.0278075	0.248007
17.806	-0.000568648	0.248007
17.807	-0.0105666	0.248007
17.808	-0.00516365	0.248007
17.809	-0.0486879	0.248007
17.81	0.00941239	0.248007
17.811	0.0464015	0.248007
17.812	0.0249735	0.248007
17.813	-0.0102453	0.248007
17.814	-0.0413512	0.248007
17.815	-0.0254131	0.248007
17.816	0.0390235	0.248007
17.817	0.0611149	0.248007
17.818	-0.0116518	0.248007
17.819	-0.0629089	0.248007
17.82	-0.0152757	0.248007
17.821	-0.0303316	0.248007
17.822	0.0124649	0.248007
17.823	0.0853705	0.248007
17.824	0.0150443	0.248007
17.825	-0.0254892	0.248007
17.826	-0.0602103	0.248007
17.827	0.00904577	0.248007
17.828	0.0241057	0.248007
17.829	-0.00471872	0.248007
17.83	0.0462955	0.248007
17.831	0.0657333	0.248007
17.832	-0.0473096	0.248007
17.833	-0.118231	0.248007
17.834	-0.0507957	0.248007
17.835	-0.0360258	0.248007
17.836	0.0969671	0.248007
17.837	0.161549	0.248007
17.838	0.0670934	0.248007
17.839	-0.0750883	0.248007
17.84	-0.128755	0.248007
17.841	-0.0597504	0.248007
17.842	0.0187201	0.248007
17.843	0.0513868	0.248007
17.844	0.0411251	0.248007
17.845	-0.0161179	0.248007
17.846	-0.0253388	0.248007
17.847	0.00624948	0.248007
17.848	0.03059	0.248007
17.849	-0.00622191	0.248007
17.85	0.00533999	0.248007
17.851	0.0460962	0.248007
17.852	-0.0473816	0.248007
17.853	-0.0937588	0.248007
17.854	-0.00634479	0.248007
17.855	0.0669463	0.248007
17.856	0.0709781	0.248007
17.857	0.0243305	0.248007
17.858	-0.0415804	0.248007
17.859	-0.112847	0.248007
17.86	-0.016855	0.248007
17.861	0.103711	0.248007
17.862	0.0477081	0.248007
17.863	-0.0420401	0.248007
17.864	-0.0494471	0.248007
17.865	0.00488584	0.248007
17.866	0.0396764	0.248007
17.867	0.0420131	0.248007
17.868	-0.00604081	0.248007
17.869	-0.0409516	0.248007
17.87	-0.0549334	0.248007
17.871	-0.0280627	0.248007
17.872	-0.0153196	0.248007
17.873	0.0467936	0.248007
17.874	0.120123	0.248007
17.875	0.0603439	0.248007
17.876	-0.0617205	0.248007
17.877	-0.0744946	0.248007
17.878	-0.0313244	0.248007
17.879	-0.0542147	0.248007
17.88	0.0108032	0.248007
17.881	0.0793059	0.248007
17.882	0.0197973	0.248007
17.883	-0.00625404	0.248007
17.884	0.0028943	0.248007
17.885	-0.0193052	0.248007
17.886	-0.018605	0.248007
17.887	0.013578	0.248007
17.888	0.0313771	0.248007
17.889	-0.0020501	0.248007
17.89	-0.0225193	0.248007
17.891	-0.0283111	0.248007
17.892	-0.00900261	0.248007
17.893	0.0127769	0.248007
17.894	0.0557501	0.248007
17.895	0.00273851	0.248007
17.896	-0.0641347	0.248007
17.897	-0.0719158	0.248007
17.898	0.0407528	0.248007
17.899	0.122442	0.248007
17.9	0.0583051	0.248007
17.901	-0.023065	0.248007
17.902	-0.109865	0.248007
17.903	-0.0201658	0.248007
17.904	-0.0445007	0.248007
17.905	-0.0853713	0.248007
17.906	0.0324772	0.248007
17.907	0.13717	0.248007
17.908	0.13504	0.248007
17.909	0.0121764	0.248007
17.91	-0.0770451	0.248007
17.911	-0.0712268	0.248007
17.912	-0.0652589	0.248007
17.913	-0.0583804	0.248007
17.914	0.00532015	0.248007
17.915	0.0796182	0.248007
17.916	0.0413277	0.248007
17.917	0.0187285	0.248007
17.918	0.0077316	0.248007
17.919	0.0081802	0.248007
